M,N,K,LDA,LDB,LDC,TRANS_A,TRANS_B,TIME_S,GFLOPS
27,50,32,27,32,27,0,0,1.89587,100.337
27,50,64,27,64,27,0,0,1.96681,101.132
27,50,128,27,128,27,0,0,1.9963,101.71
28,50,1,28,1,28,0,0,1.79457,25.8107
28,50,16,28,16,28,0,0,1.54932,118.629
28,50,32,28,32,28,0,0,1.97024,116.726
28,50,64,28,64,28,0,0,1.99,108.058
28,50,128,28,128,28,0,0,1.98639,106.526
29,50,1,29,1,29,0,0,1.50089,22.0822
29,50,16,29,16,29,0,0,1.81895,91.382
29,50,32,29,32,29,0,0,1.97075,98.2756
29,50,64,29,64,29,0,0,2.00427,103.374
29,50,128,29,128,29,0,0,2.00936,106.194
30,50,1,30,1,30,0,0,1.5208,19.7265
30,50,16,30,16,30,0,0,1.98264,112.815
30,50,32,30,32,30,0,0,1.97138,109.739
30,50,64,30,64,30,0,0,1.85865,109.941
30,50,128,30,128,30,0,0,2.00976,110.364
31,50,1,31,1,31,0,0,1.53951,17.5709
31,50,16,31,16,31,0,0,1.69322,95.0004
31,50,32,31,32,31,0,0,1.99194,101.717
31,50,64,31,64,31,0,0,2.00025,106.51
31,50,128,31,128,31,0,0,2.03758,107.319
32,50,1,32,1,32,0,0,1.43193,38.3319
32,50,16,32,16,32,0,0,1.93625,112.331
32,50,32,32,32,32,0,0,1.59908,118.686
32,50,64,32,64,32,0,0,1.99717,117.47
32,50,128,32,128,32,0,0,1.97896,117.434
33,50,1,33,1,33,0,0,1.7655,23.6005
33,50,16,33,16,33,0,0,1.84256,82.3561
33,50,32,33,32,33,0,0,1.68039,89.2398
33,50,64,33,64,33,0,0,2.01064,86.632
33,50,128,33,128,33,0,0,1.98452,84.998
34,50,1,34,1,34,0,0,1.92346,20.6984
34,50,16,34,16,34,0,0,1.56636,96.9169
34,50,32,34,32,34,0,0,1.97627,97.1553
34,50,64,34,64,34,0,0,2.00491,90.2864
34,50,128,34,128,34,0,0,2.03061,88.0779
35,50,1,35,1,35,0,0,1.55012,18.6834
35,50,16,35,16,35,0,0,2.1182,83.4914
35,50,32,35,32,35,0,0,1.97428,90.7671
35,50,64,35,64,35,0,0,1.98533,89.9598
35,50,128,35,128,35,0,0,2.01022,89.6681
36,50,1,36,1,36,0,0,1.65395,25.4871
36,50,16,36,16,36,0,0,1.64561,105.667
36,50,32,36,32,36,0,0,1.60038,103.142
36,50,64,36,64,36,0,0,1.99465,94.451
36,50,128,36,128,36,0,0,2.01623,93.2038
37,50,1,37,1,37,0,0,1.50853,22.6474
37,50,16,37,16,37,0,0,1.74263,88.6178
37,50,32,37,32,37,0,0,1.58892,95.125
37,50,64,37,64,37,0,0,1.99725,95.9712
37,50,128,37,128,37,0,0,1.99483,96.2494
38,50,1,38,1,38,0,0,1.51959,20.6924
38,50,16,38,16,38,0,0,1.56078,102.177
38,50,32,38,32,38,0,0,1.99383,102.717
38,50,64,38,64,38,0,0,1.9999,98.9353
38,50,128,38,128,38,0,0,2.03056,98.0191
39,50,1,39,1,39,0,0,1.52082,18.6502
39,50,16,39,16,39,0,0,1.89005,91.5936
39,50,32,39,32,39,0,0,1.5995,96.5232
39,50,64,39,64,39,0,0,2.04094,96.7115
39,50,128,39,128,39,0,0,1.95488,97.2804
40,50,1,40,1,40,0,0,1.51406,28.1802
40,50,16,40,16,40,0,0,1.95117,109.336
40,50,32,40,32,40,0,0,1.86898,110.685
40,50,64,40,64,40,0,0,2.22854,103.448
40,50,128,40,128,40,0,0,1.65006,101.735
41,50,1,41,1,41,0,0,1.89316,24.7507
41,50,16,41,16,41,0,0,1.6836,94.4586
41,50,32,41,32,41,0,0,1.97468,102.874
41,50,64,41,64,41,0,0,1.98672,103.928
41,50,128,41,128,41,0,0,1.99144,104.194
42,50,1,42,1,42,0,0,1.51618,22.5396
42,50,16,42,16,42,0,0,1.94651,108.308
42,50,32,42,32,42,0,0,2.19127,110.264
42,50,64,42,64,42,0,0,2.01401,107.309
42,50,128,42,128,42,0,0,1.78153,106.114
43,50,1,43,1,43,0,0,1.53603,20.3595
43,50,16,43,16,43,0,0,1.59402,104.103
43,50,32,43,32,43,0,0,1.99671,105.679
43,50,64,43,64,43,0,0,2.02572,107.076
43,50,128,43,128,43,0,0,1.94944,106.627
44,50,1,44,1,44,0,0,1.52933,30.6887
44,50,16,44,16,44,0,0,1.57069,115.044
44,50,32,44,32,44,0,0,1.98872,117.188
44,50,64,44,64,44,0,0,2.01806,110.896
44,50,128,44,128,44,0,0,1.52209,109.432
45,50,1,45,1,45,0,0,1.53404,26.5589
45,50,16,45,16,45,0,0,2.12974,95.4593
45,50,32,45,32,45,0,0,1.93952,104.204
45,50,64,45,64,45,0,0,1.99994,107.666
45,50,128,45,128,45,0,0,2.01407,109.381
46,50,1,46,1,46,0,0,1.53214,24.429
46,50,16,46,16,46,0,0,1.56428,111.798
46,50,32,46,32,46,0,0,1.9818,112.821
46,50,64,46,64,46,0,0,2.01059,113.728
46,50,128,46,128,46,0,0,2.01074,112.626
47,50,1,47,1,47,0,0,1.52099,22.1354
47,50,16,47,16,47,0,0,1.6241,101.485
47,50,32,47,32,47,0,0,1.99577,106.394
47,50,64,47,64,47,0,0,2.0146,110.09
47,50,128,47,128,47,0,0,2.11148,111.098
48,50,1,48,1,48,0,0,1.52057,38.8518
48,50,16,48,16,48,0,0,1.55056,112.149
48,50,32,48,32,48,0,0,2.0044,119.419
48,50,64,48,64,48,0,0,2.01052,118.488
48,50,128,48,128,48,0,0,2.01414,117.7
49,50,1,49,1,49,0,0,1.51892,27.1661
49,50,16,49,16,49,0,0,1.61468,90.3342
49,50,32,49,32,49,0,0,1.96662,96.1597
49,50,64,49,64,49,0,0,2.12191,93.8356
49,50,128,49,128,49,0,0,2.01237,94.5646
50,50,1,50,1,50,0,0,1.51592,25.5387
50,50,16,50,16,50,0,0,1.54603,99.7502
50,50,32,50,32,50,0,0,1.97696,102.771
50,50,64,50,64,50,0,0,2.00785,96.8339
50,50,128,50,128,50,0,0,2.01273,95.932
51,50,1,51,1,51,0,0,1.50815,23.1857
51,50,16,51,16,51,0,0,1.64592,90.8254
51,50,32,51,32,51,0,0,1.90147,99.754
51,50,64,51,64,51,0,0,2.00625,96.8893
51,50,128,51,128,51,0,0,2.21283,97.1885
52,50,1,52,1,52,0,0,1.52074,29.8506
52,50,16,52,16,52,0,0,1.53721,108.694
52,50,32,52,32,52,0,0,2.01456,108.029
52,50,64,52,64,52,0,0,1.99852,100.164
52,50,128,52,128,52,0,0,1.99511,99.834
53,50,1,53,1,53,0,0,1.51675,26.6234
53,50,16,53,16,53,0,0,1.61148,95.6773
53,50,32,53,32,53,0,0,2.19616,102.68
53,50,64,53,64,53,0,0,2.19877,100.067
53,50,128,53,128,53,0,0,2.27651,100.875
54,50,1,54,1,54,0,0,1.50907,24.5345
54,50,16,54,16,54,0,0,1.54346,103.74
54,50,32,54,32,54,0,0,2.00033,108.832
54,50,64,54,64,54,0,0,2.13734,104.182
54,50,128,54,128,54,0,0,2.00121,104.333
55,50,1,55,1,55,0,0,1.51796,22.5891
55,50,16,55,16,55,0,0,1.7124,97.8851
55,50,32,55,32,55,0,0,1.99175,101.961
55,50,64,55,64,55,0,0,2.00762,102.384
55,50,128,55,128,55,0,0,2.01502,102.947
56,50,1,56,1,56,0,0,1.5559,31.9929
56,50,16,56,16,56,0,0,1.561,108.045
56,50,32,56,32,56,0,0,1.9896,113.773
56,50,64,56,64,56,0,0,2.09507,107.337
56,50,128,56,128,56,0,0,1.99656,107.037
57,50,1,57,1,57,0,0,1.54306,28.1444
57,50,16,57,16,57,0,0,1.62796,97.0734
57,50,32,57,32,57,0,0,1.61832,105.87
57,50,64,57,64,57,0,0,2.18272,106.256
57,50,128,57,128,57,0,0,2.20394,107.438
58,50,1,58,1,58,0,0,1.53649,26.2597
58,50,16,58,16,58,0,0,1.54329,105.336
58,50,32,58,32,58,0,0,1.99207,112.653
58,50,64,58,64,58,0,0,2.10779,110.212
58,50,128,58,128,58,0,0,2.09302,109.632
59,50,1,59,1,59,0,0,1.52679,24.0917
59,50,16,59,16,59,0,0,1.6245,103.307
59,50,32,59,32,59,0,0,1.99674,108.839
59,50,64,59,64,59,0,0,2.03679,108.653
59,50,128,59,128,59,0,0,2.00244,108.986
60,50,1,60,1,60,0,0,1.51734,33.8987
60,50,16,60,16,60,0,0,1.97174,109.719
60,50,32,60,32,60,0,0,1.99424,117.29
60,50,64,60,64,60,0,0,1.99582,113.178
60,50,128,60,128,60,0,0,2.01877,111.959
61,50,1,61,1,61,0,0,1.57274,28.6454
61,50,16,61,16,61,0,0,1.6443,98.5909
61,50,32,61,32,61,0,0,1.97667,107.485
61,50,64,61,64,61,0,0,2.01063,110.166
61,50,128,61,128,61,0,0,2.01099,111.664
62,50,1,62,1,62,0,0,1.50352,27.8814
62,50,16,62,16,62,0,0,1.94479,108.344
62,50,32,62,32,62,0,0,2.19943,114.242
62,50,64,62,64,62,0,0,1.70006,113.972
62,50,128,62,128,62,0,0,2.16721,114.062
63,50,1,63,1,63,0,0,1.53968,25.5097
63,50,16,63,16,63,0,0,1.60572,101.455
63,50,32,63,32,63,0,0,1.75506,109.398
63,50,64,63,64,63,0,0,2.01008,111.955
63,50,128,63,128,63,0,0,2.14742,112.655
64,50,1,64,1,64,0,0,1.50779,39.1933
64,50,16,64,16,64,0,0,1.50538,108.48
64,50,32,64,32,64,0,0,1.9837,119.7
64,50,64,64,64,64,0,0,2.00748,117.713
64,50,128,64,128,64,0,0,2.01053,117.465
1,51,1,1,1,1,0,0,1.43408,1.7077
1,51,16,1,16,1,0,0,1.5497,14.0414
1,51,32,1,32,1,0,0,1.55393,14.612
1,51,64,1,64,1,0,0,1.83268,8.90498
1,51,128,1,128,1,0,0,1.50413,8.92185
2,51,1,2,1,2,0,0,1.9549,2.50547
2,51,16,2,16,2,0,0,2.17288,26.7049
2,51,32,2,32,2,0,0,1.55162,28.8562
2,51,64,2,64,2,0,0,2.03351,16.4816
2,51,128,2,128,2,0,0,2.03264,16.4876
3,51,1,3,1,3,0,0,1.83468,2.76137
3,51,16,3,16,3,0,0,2.08307,33.1974
3,51,32,3,32,3,0,0,1.54657,38.9626
3,51,64,3,64,3,0,0,1.63519,25.8953
3,51,128,3,128,3,0,0,1.83606,25.9885
4,51,1,4,1,4,0,0,1.43465,6.8281
4,51,16,4,16,4,0,0,1.4857,58.5852
4,51,32,4,32,4,0,0,1.50901,56.9025
4,51,64,4,64,4,0,0,1.49844,34.9993
4,51,128,4,128,4,0,0,1.93145,35.0766
5,51,1,5,1,5,0,0,1.4739,5.93009
5,51,16,5,16,5,0,0,1.71565,47.5623
5,51,32,5,32,5,0,0,1.56062,60.4824
5,51,64,5,64,5,0,0,1.89164,42.6943
5,51,128,5,128,5,0,0,1.9666,42.7185
6,51,1,6,1,6,0,0,1.46338,5.73677
6,51,16,6,16,6,0,0,2.05596,55.7699
6,51,32,6,32,6,0,0,1.55809,70.9724
6,51,64,6,64,6,0,0,1.95801,51.3515
6,51,128,6,128,6,0,0,2.16404,51.1069
7,51,1,7,1,7,0,0,1.80649,5.41798
7,51,16,7,16,7,0,0,2.07594,55.0305
7,51,32,7,32,7,0,0,1.58006,73.0499
7,51,64,7,64,7,0,0,1.96042,57.9688
7,51,128,7,128,7,0,0,1.95791,57.5992
8,51,1,8,1,8,0,0,1.64308,12.5411
8,51,16,8,16,8,0,0,1.56239,89.1352
8,51,32,8,32,8,0,0,1.5513,98.5501
8,51,64,8,64,8,0,0,1.77049,67.7467
8,51,128,8,128,8,0,0,1.92887,67.51
9,51,1,9,1,9,0,0,1.66373,10.1803
9,51,16,9,16,9,0,0,1.73993,72.337
9,51,32,9,32,9,0,0,1.69607,83.1296
9,51,64,9,64,9,0,0,1.66191,67.874
9,51,128,9,128,9,0,0,2.06423,67.4654
10,51,1,10,1,10,0,0,1.46764,9.26658
10,51,16,10,16,10,0,0,1.53426,76.224
10,51,32,10,32,10,0,0,1.76096,89.8682
10,51,64,10,64,10,0,0,2.07105,75.2721
10,51,128,10,128,10,0,0,2.03206,74.8573
11,51,1,11,1,11,0,0,1.42669,8.38862
11,51,16,11,16,11,0,0,1.54425,71.5389
11,51,32,11,32,11,0,0,1.5319,90.0059
11,51,64,11,64,11,0,0,2.0894,82.8937
11,51,128,11,128,11,0,0,1.97283,82.6065
12,51,1,12,1,12,0,0,1.44659,17.6644
12,51,16,12,16,12,0,0,1.51995,108.502
12,51,32,12,32,12,0,0,1.73926,117.505
12,51,64,12,64,12,0,0,2.04647,91.4006
12,51,128,12,128,12,0,0,2.0153,89.4812
13,51,1,13,1,13,0,0,1.66149,13.6892
13,51,16,13,16,13,0,0,1.79004,76.8627
13,51,32,13,32,13,0,0,1.56132,84.7034
13,51,64,13,64,13,0,0,1.5984,91.9998
13,51,128,13,128,13,0,0,2.18393,96.1424
14,51,1,14,1,14,0,0,1.60712,12.1886
14,51,16,14,16,14,0,0,1.54461,94.6692
14,51,32,14,32,14,0,0,1.57864,102.92
14,51,64,14,64,14,0,0,1.97565,104.246
14,51,128,14,128,14,0,0,1.56824,103.222
15,51,1,15,1,15,0,0,1.45291,10.7565
15,51,16,15,16,15,0,0,1.57804,86.5918
15,51,32,15,32,15,0,0,1.54142,94.6874
15,51,64,15,64,15,0,0,1.93972,99.7163
15,51,128,15,128,15,0,0,2.18029,101.927
16,51,1,16,1,16,0,0,1.40254,37.2353
16,51,16,16,16,16,0,0,1.59688,113.752
16,51,32,16,32,16,0,0,1.59627,120.791
16,51,64,16,64,16,0,0,1.57439,119.718
16,51,128,16,128,16,0,0,2.21483,119.449
17,51,1,17,1,17,0,0,1.46882,16.6625
17,51,16,17,16,17,0,0,1.81029,70.7396
17,51,32,17,32,17,0,0,1.81924,74.7015
17,51,64,17,64,17,0,0,2.09364,70.2861
17,51,128,17,128,17,0,0,1.94926,70.7036
18,51,1,18,1,18,0,0,1.65556,14.7865
18,51,16,18,16,18,0,0,1.54865,91.9698
18,51,32,18,32,18,0,0,1.56072,83.6535
18,51,64,18,64,18,0,0,1.95184,74.6688
18,51,128,18,128,18,0,0,2.21034,74.7221
19,51,1,19,1,19,0,0,1.65537,13.0663
19,51,16,19,16,19,0,0,1.86338,73.2749
19,51,32,19,32,19,0,0,1.54605,78.9074
19,51,64,19,64,19,0,0,1.96473,76.3262
19,51,128,19,128,19,0,0,1.99753,77.2128
20,51,1,20,1,20,0,0,1.65913,19.6729
20,51,16,20,16,20,0,0,1.54477,103.499
20,51,32,20,32,20,0,0,1.69286,94.9217
20,51,64,20,64,20,0,0,1.95711,81.4787
20,51,128,20,128,20,0,0,2.09495,81.9587
21,51,1,21,1,21,0,0,1.67154,16.6314
21,51,16,21,16,21,0,0,1.78153,80.2895
21,51,32,21,32,21,0,0,1.7732,85.1164
21,51,64,21,64,21,0,0,1.9709,84.954
21,51,128,21,128,21,0,0,2.02104,85.5689
22,51,1,22,1,22,0,0,1.48669,15.094
22,51,16,22,16,22,0,0,1.56698,101.835
22,51,32,22,32,22,0,0,1.59458,96.5015
22,51,64,22,64,22,0,0,1.98477,89.7477
22,51,128,22,128,22,0,0,2.00768,87.591
23,51,1,23,1,23,0,0,2.0324,12.3125
23,51,16,23,16,23,0,0,2.27398,87.061
23,51,32,23,32,23,0,0,1.91793,88.6173
23,51,64,23,64,23,0,0,2.00747,89.5292
23,51,128,23,128,23,0,0,2.10053,86.3145
24,51,1,24,1,24,0,0,1.97758,21.2329
24,51,16,24,16,24,0,0,1.9914,111.091
24,51,32,24,32,24,0,0,1.81419,107.399
24,51,64,24,64,24,0,0,1.97707,96.7812
24,51,128,24,128,24,0,0,2.19114,96.6803
25,51,1,25,1,25,0,0,1.51696,19.2114
25,51,16,25,16,25,0,0,1.94585,88.285
25,51,32,25,32,25,0,0,1.99917,94.6479
25,51,64,25,64,25,0,0,2.02179,98.3376
25,51,128,25,128,25,0,0,2.01767,99.167
26,51,1,26,1,26,0,0,1.50065,17.3089
26,51,16,26,16,26,0,0,1.55475,110.092
26,51,32,26,32,26,0,0,1.97525,109.1
26,51,64,26,64,26,0,0,1.99075,105.205
26,51,128,26,128,26,0,0,2.04913,102.999
27,51,1,27,1,27,0,0,1.4933,15.5304
27,51,16,27,16,27,0,0,1.58787,102.456
27,51,32,27,32,27,0,0,1.5929,100.977
27,51,64,27,64,27,0,0,2.00606,102.612
27,51,128,27,128,27,0,0,1.99405,103.608
28,51,1,28,1,28,0,0,1.70959,25.8804
28,51,16,28,16,28,0,0,1.53627,119.987
28,51,32,28,32,28,0,0,1.98811,117.991
28,51,64,28,64,28,0,0,1.95809,109.551
28,51,128,28,128,28,0,0,2.12462,108.386
29,51,1,29,1,29,0,0,1.49536,22.0895
29,51,16,29,16,29,0,0,1.77688,93.3266
29,51,32,29,32,29,0,0,1.9683,99.0736
29,51,64,29,64,29,0,0,2.00839,105.219
29,51,128,29,128,29,0,0,2.0133,108.106
30,51,1,30,1,30,0,0,1.49112,19.7038
30,51,16,30,16,30,0,0,1.55964,106.125
30,51,32,30,32,30,0,0,1.58611,112.247
30,51,64,30,64,30,0,0,2.01478,111.355
30,51,128,30,128,30,0,0,2.00642,112.082
31,51,1,31,1,31,0,0,1.50962,17.6385
31,51,16,31,16,31,0,0,1.75409,96.8185
31,51,32,31,32,31,0,0,1.8574,104.171
31,51,64,31,64,31,0,0,2.03596,107.94
31,51,128,31,128,31,0,0,2.03936,108.995
32,51,1,32,1,32,0,0,1.76008,38.7153
32,51,16,32,16,32,0,0,1.62679,114.142
32,51,32,32,32,32,0,0,1.97505,120.877
32,51,64,32,64,32,0,0,1.99794,120.069
32,51,128,32,128,32,0,0,2.2299,118.331
33,51,1,33,1,33,0,0,1.54612,23.222
33,51,16,33,16,33,0,0,1.70464,82.4149
33,51,32,33,32,33,0,0,1.97891,88.2672
33,51,64,33,64,33,0,0,1.96625,88.0857
33,51,128,33,128,33,0,0,1.6451,87.2978
34,51,1,34,1,34,0,0,1.45999,21.1143
34,51,16,34,16,34,0,0,1.54967,97.6578
34,51,32,34,32,34,0,0,1.96039,96.3559
34,51,64,34,64,34,0,0,2.22397,90.9008
34,51,128,34,128,34,0,0,2.01794,90.3236
35,51,1,35,1,35,0,0,1.52524,18.725
35,51,16,35,16,35,0,0,2.16504,83.3189
35,51,32,35,32,35,0,0,1.95898,92.6904
35,51,64,35,64,35,0,0,1.8634,88.2371
35,51,128,35,128,35,0,0,2.04026,87.545
36,51,1,36,1,36,0,0,1.95916,24.3097
36,51,16,36,16,36,0,0,1.57198,106.162
36,51,32,36,32,36,0,0,1.9919,103.348
36,51,64,36,64,36,0,0,2.0199,94.656
36,51,128,36,128,36,0,0,2.16982,90.0219
37,51,1,37,1,37,0,0,1.99875,21.0734
37,51,16,37,16,37,0,0,2.17138,86.6729
37,51,32,37,32,37,0,0,1.65664,96.9276
37,51,64,37,64,37,0,0,2.0006,96.911
37,51,128,37,128,37,0,0,1.99409,97.7961
38,51,1,38,1,38,0,0,1.52054,20.3928
38,51,16,38,16,38,0,0,1.82553,101.925
38,51,32,38,32,38,0,0,1.75172,103.624
38,51,64,38,64,38,0,0,2.00202,100.975
38,51,128,38,128,38,0,0,1.99253,100.518
39,51,1,39,1,39,0,0,1.52785,18.6509
39,51,16,39,16,39,0,0,1.6538,93.2991
39,51,32,39,32,39,0,0,1.98528,98.9656
39,51,64,39,64,39,0,0,2.00828,99.2651
39,51,128,39,128,39,0,0,2.0119,99.0047
40,51,1,40,1,40,0,0,1.4801,28.1571
40,51,16,40,16,40,0,0,1.56526,111.826
40,51,32,40,32,40,0,0,1.9916,112.377
40,51,64,40,64,40,0,0,1.99769,105.625
40,51,128,40,128,40,0,0,1.99223,104.418
41,51,1,41,1,41,0,0,1.53284,24.7015
41,51,16,41,16,41,0,0,2.12771,95.5428
41,51,32,41,32,41,0,0,2.17975,103.401
41,51,64,41,64,41,0,0,2.00547,105.535
41,51,128,41,128,41,0,0,2.02971,106.022
42,51,1,42,1,42,0,0,1.52768,22.434
42,51,16,42,16,42,0,0,1.58112,109.515
42,51,32,42,32,42,0,0,1.59158,112.043
42,51,64,42,64,42,0,0,1.99783,109.061
42,51,128,42,128,42,0,0,1.99194,108.31
43,51,1,43,1,43,0,0,1.50959,20.5113
43,51,16,43,16,43,0,0,1.56924,106.261
43,51,32,43,32,43,0,0,1.81822,106.472
43,51,64,43,64,43,0,0,2.10953,108.258
43,51,128,43,128,43,0,0,1.859,108.909
44,51,1,44,1,44,0,0,1.51968,30.8111
44,51,16,44,16,44,0,0,1.58289,116.44
44,51,32,44,32,44,0,0,1.98608,118.864
44,51,64,44,64,44,0,0,2.0018,113.464
44,51,128,44,128,44,0,0,2.16551,111.988
45,51,1,45,1,45,0,0,1.54077,26.984
45,51,16,45,16,45,0,0,1.66884,98.7027
45,51,32,45,32,45,0,0,2.21133,106.266
45,51,64,45,64,45,0,0,2.0122,110.527
45,51,128,45,128,45,0,0,2.01641,111.529
46,51,1,46,1,46,0,0,1.50869,24.4687
46,51,16,46,16,46,0,0,1.58123,112.812
46,51,32,46,32,46,0,0,2.04845,113.488
46,51,64,46,64,46,0,0,2.0111,115.413
46,51,128,46,128,46,0,0,2.01577,113.952
47,51,1,47,1,47,0,0,1.5184,22.2892
47,51,16,47,16,47,0,0,2.0322,102.944
47,51,32,47,32,47,0,0,1.66358,109.292
47,51,64,47,64,47,0,0,2.00735,111.668
47,51,128,47,128,47,0,0,1.68469,113.016
48,51,1,48,1,48,0,0,1.50192,39.1102
48,51,16,48,16,48,0,0,1.88531,113.325
48,51,32,48,32,48,0,0,2.0091,121.136
48,51,64,48,64,48,0,0,2.0027,119.971
48,51,128,48,128,48,0,0,2.04472,119.508
49,51,1,49,1,49,0,0,1.53535,27.4129
49,51,16,49,16,49,0,0,1.6279,91.7506
49,51,32,49,32,49,0,0,1.99179,98.0734
49,51,64,49,64,49,0,0,1.47077,95.4239
49,51,128,49,128,49,0,0,2.01433,96.0594
50,51,1,50,1,50,0,0,1.52059,25.5541
50,51,16,50,16,50,0,0,1.9285,100.541
50,51,32,50,32,50,0,0,1.73514,103.069
50,51,64,50,64,50,0,0,2.00033,98.0253
50,51,128,50,128,50,0,0,1.76047,97.4736
51,51,1,51,1,51,0,0,1.53798,23.1986
51,51,16,51,16,51,0,0,1.67192,91.5536
51,51,32,51,32,51,0,0,1.58815,99.4272
51,51,64,51,64,51,0,0,1.99749,97.4442
51,51,128,51,128,51,0,0,2.00346,98.9025
52,51,1,52,1,52,0,0,1.52309,29.8405
52,51,16,52,16,52,0,0,1.93242,109.79
52,51,32,52,32,52,0,0,1.99343,109.277
52,51,64,52,64,52,0,0,2.00748,101.458
52,51,128,52,128,52,0,0,2.17277,101.475
53,51,1,53,1,53,0,0,1.70246,26.7403
53,51,16,53,16,53,0,0,1.59634,96.688
53,51,32,53,32,53,0,0,1.9578,104.205
53,51,64,53,64,53,0,0,1.99767,101.756
53,51,128,53,128,53,0,0,2.0528,103.386
54,51,1,54,1,54,0,0,1.49102,24.6274
54,51,16,54,16,54,0,0,1.92664,105.045
54,51,32,54,32,54,0,0,2.00789,110.016
54,51,64,54,64,54,0,0,1.99363,105.693
54,51,128,54,128,54,0,0,1.99577,106.11
55,51,1,55,1,55,0,0,1.50072,22.7108
55,51,16,55,16,55,0,0,1.60174,95.0459
55,51,32,55,32,55,0,0,2.00364,103.88
55,51,64,55,64,55,0,0,2.00841,104.01
55,51,128,55,128,55,0,0,2.02914,104.918
56,51,1,56,1,56,0,0,1.50548,31.9507
56,51,16,56,16,56,0,0,1.92516,109.547
56,51,32,56,32,56,0,0,2.00535,115.129
56,51,64,56,64,56,0,0,1.99754,108.582
56,51,128,56,128,56,0,0,2.20693,108.545
57,51,1,57,1,57,0,0,1.52209,28.2109
57,51,16,57,16,57,0,0,1.66443,97.9055
57,51,32,57,32,57,0,0,2.19098,107.257
57,51,64,57,64,57,0,0,2.00331,107.676
57,51,128,57,128,57,0,0,2.03016,109.286
58,51,1,58,1,58,0,0,1.52153,26.2893
58,51,16,58,16,58,0,0,1.93699,105.66
58,51,32,58,32,58,0,0,2.00442,113.902
58,51,64,58,64,58,0,0,1.99364,111.169
58,51,128,58,128,58,0,0,2.0241,111.053
59,51,1,59,1,59,0,0,1.52628,24.2641
59,51,16,59,16,59,0,0,1.55153,104.522
59,51,32,59,32,59,0,0,1.6178,110.52
59,51,64,59,64,59,0,0,2.1569,110.308
59,51,128,59,128,59,0,0,2.12454,110.85
60,51,1,60,1,60,0,0,1.54614,33.9327
60,51,16,60,16,60,0,0,1.64448,112.966
60,51,32,60,32,60,0,0,2.00951,119.637
60,51,64,60,64,60,0,0,1.99047,114.629
60,51,128,60,128,60,0,0,1.79998,114.027
61,51,1,61,1,61,0,0,1.53608,28.5957
61,51,16,61,16,61,0,0,2.02849,99.396
61,51,32,61,32,61,0,0,2.20678,109.091
61,51,64,61,64,61,0,0,2.00668,111.666
61,51,128,61,128,61,0,0,1.70367,113.268
62,51,1,62,1,62,0,0,1.75278,27.9363
62,51,16,62,16,62,0,0,1.94355,108.653
62,51,32,62,32,62,0,0,1.82513,115.199
62,51,64,62,64,62,0,0,2.22336,115.58
62,51,128,62,128,62,0,0,1.75137,115.79
63,51,1,63,1,63,0,0,1.53789,25.7136
63,51,16,63,16,63,0,0,1.64135,102.614
63,51,32,63,32,63,0,0,1.57545,110.496
63,51,64,63,64,63,0,0,2.09691,113.563
63,51,128,63,128,63,0,0,2.00408,114.205
64,51,1,64,1,64,0,0,1.52732,39.4658
64,51,16,64,16,64,0,0,1.9229,110.481
64,51,32,64,32,64,0,0,2.19756,121.024
64,51,64,64,64,64,0,0,2.01258,118.905
64,51,128,64,128,64,0,0,2.10125,119.074
1,52,1,1,1,1,0,0,1.46105,1.70904
1,52,16,1,16,1,0,0,1.71752,13.2809
1,52,32,1,32,1,0,0,1.5779,14.0609
1,52,64,1,64,1,0,0,1.53921,8.87035
1,52,128,1,128,1,0,0,1.60765,8.89171
2,52,1,2,1,2,0,0,1.37468,2.50302
2,52,16,2,16,2,0,0,2.14334,25.686
2,52,32,2,32,2,0,0,1.55833,28.4749
2,52,64,2,64,2,0,0,1.583,17.6259
2,52,128,2,128,2,0,0,1.5191,17.7112
3,52,1,3,1,3,0,0,2.00489,2.87387
3,52,16,3,16,3,0,0,1.55084,33.5826
3,52,32,3,32,3,0,0,1.54078,39.3791
3,52,64,3,64,3,0,0,1.57291,25.8211
3,52,128,3,128,3,0,0,1.70998,25.8305
4,52,1,4,1,4,0,0,1.46496,6.81794
4,52,16,4,16,4,0,0,1.54651,55.8585
4,52,32,4,32,4,0,0,1.53362,56.3096
4,52,64,4,64,4,0,0,1.53065,34.9345
4,52,128,4,128,4,0,0,1.88676,35.185
5,52,1,5,1,5,0,0,1.50347,5.92747
5,52,16,5,16,5,0,0,1.55224,49.4691
5,52,32,5,32,5,0,0,1.55317,61.2203
5,52,64,5,64,5,0,0,1.62112,43.2189
5,52,128,5,128,5,0,0,2.00085,42.9209
6,52,1,6,1,6,0,0,1.64182,5.7024
6,52,16,6,16,6,0,0,1.86415,55.8768
6,52,32,6,32,6,0,0,1.55983,70.6284
6,52,64,6,64,6,0,0,1.60081,51.3955
6,52,128,6,128,6,0,0,1.93725,51.1374
7,52,1,7,1,7,0,0,1.54825,5.13047
7,52,16,7,16,7,0,0,1.92855,54.7081
7,52,32,7,32,7,0,0,1.56323,72.9798
7,52,64,7,64,7,0,0,2.06683,57.2513
7,52,128,7,128,7,0,0,2.16732,57.3267
8,52,1,8,1,8,0,0,1.44944,12.5331
8,52,16,8,16,8,0,0,1.70439,89.2618
8,52,32,8,32,8,0,0,1.92298,97.7075
8,52,64,8,64,8,0,0,1.9883,65.2551
